active_key,melody_sequence,chord,chord_count,prev_chord_1,prev_chord_2,prev_chord_3,prev_chord_4
Eb:min,"(75, 77, 78, 77, 75, 77, 78, 80, 82, 78)",Eb:min7,1,Eb:min7,Ab:min7,Bb:7,Eb:min7
Eb:min,"(75, 78, 80)",B:maj6(7),1,None,None,None,Eb:min7
Eb:min,"(75, 78, 80)",B:maj7,1,Ab:min7,Bb:min7,Bb:7,Eb:min7
Eb:min,"(75, 78, 80)",B:maj7,1,Ab:min7,Bb:7,Eb:min7,Eb:min7
Eb:min,"(75, 78, 80)",Ab:min7,1,Eb:min,B:min,Ab:7,B:maj7
Eb:min,"(82, 80, 78, 80, 82, 80, 78, 80)",C#:maj,1,None,None,Eb:min7,B:maj6(7)
Eb:min,"(82, 80, 78, 80, 82, 80, 78, 80)",C#:maj,1,Bb:7,Eb:min7,Eb:min7,B:maj7
Eb:min,"(82, 82, 85)",F#:maj,1,None,Eb:min7,B:maj6(7),C#:maj
Eb:min,"(82, 82, 85)",F#:maj,1,Eb:min7,Eb:min7,B:maj7,C#:maj
Eb:min,"(87, 78, 82)",B:maj7,1,Eb:min7,B:maj6(7),C#:maj,F#:maj
Eb:min,"(80, 80, 82, 85, 73, 73, 80)",C#:maj,1,B:maj6(7),C#:maj,F#:maj,B:maj7
Eb:min,"(78, 75, 82)",Eb:min7,1,C#:maj,F#:maj,B:maj7,C#:maj
Eb:min,"(80, 75, 80, 82, 80, 75, 80, 78)",Ab:min7,1,F#:maj,B:maj7,C#:maj,Eb:min7
Eb:min,"(78, 77, 75, 77, 78, 80, 82, 78)",Eb:min7,1,Eb:min7,Ab:min7,Bb:min7,Bb:7
Eb:min,"(82, 80, 78, 80, 82, 80, 78, 85)",C#:maj,1,Bb:min7,Bb:7,Eb:min7,B:maj7
Eb:min,"(85, 82, 82, 85)",F#:maj,1,Bb:7,Eb:min7,B:maj7,C#:maj
Eb:min,"(87, 78, 78, 82)",B:maj7,1,Eb:min7,B:maj7,C#:maj,F#:maj
Eb:min,"(80, 80, 82)",C#:maj,1,B:maj7,C#:maj,F#:maj,B:maj7
Eb:min,"(80, 80, 82)",C#:maj,1,B:maj7,C#:maj,F#:maj,B:maj
Eb:min,"(85, 73, 73, 80)",F#:maj,1,C#:maj,F#:maj,B:maj7,C#:maj
Eb:min,"(85, 73, 73, 80)",F#:maj,1,C#:maj,F#:maj,B:maj,C#:maj
Eb:min,"(78, 82, 80)",Eb:min,1,F#:maj,B:maj7,C#:maj,F#:maj
Eb:min,"(78, 82, 80)",Eb:min7,1,F#:maj,B:maj,C#:maj,F#:maj
Eb:min,"(75, 80, 80, 82)",Ab:min7,1,B:maj7,C#:maj,F#:maj,Eb:min
Eb:min,"(75, 80, 80, 82)",Ab:min7,1,B:maj,C#:maj,F#:maj,Eb:min7
Eb:min,"(80, 78, 70, 78)",Bb:min7,1,C#:maj,F#:maj,Eb:min,Ab:min7
Eb:min,"(80, 78, 70, 78)",Bb:7,1,C#:maj,F#:maj,Eb:min7,Ab:min7
Eb:min,"(78, 77, 75, 90, 89)",Eb:min,1,F#:maj,Eb:min,Ab:min7,Bb:min7
Eb:min,"(87, 85, 87, 85, 82, 80)",Eb:min7,1,Eb:min,Ab:min7,Bb:min7,Eb:min
Eb:min,"(82, 75, 82)",F#:maj,1,Ab:min7,Bb:min7,Eb:min,Eb:min7
Eb:min,"(82, 75, 82)",F#:maj,1,Eb:min7,Ab:min7,Bb:7,Eb:min
Eb:min,"(82, 75, 82)",F#:maj,1,Eb:min7,Ab:min,Bb:7,Eb:min7
Eb:min,"(80, 78, 80, 82, 85, 87)",Ab:min7,1,Bb:min7,Eb:min,Eb:min7,F#:maj
Eb:min,"(80, 78, 80, 82, 85, 87)",Ab:min7,1,Ab:min7,Bb:7,Eb:min,F#:maj
Eb:min,"(82, 90, 89)",Bb:7,1,Eb:min,Eb:min7,F#:maj,Ab:min7
Eb:min,"(82, 90, 89)",Bb:7,1,Bb:7,Eb:min,F#:maj,Ab:min7
Eb:min,"(87, 85, 87, 85, 75, 82)",Eb:min7,1,Eb:min7,F#:maj,Ab:min7,Bb:7
Eb:min,"(87, 85, 87, 85, 75, 82)",Eb:min7,1,Eb:min,F#:maj,Ab:min7,Bb:7
Eb:min,"(87, 85, 87, 85, 75, 82)",Eb:min7,1,Eb:min7,F#:maj,Ab:min7,Bb:min7
Eb:min,"(82, 80, 75, 82)",Ab:min7,2,F#:maj,Ab:min7,Bb:7,Eb:min7
Eb:min,"(82, 80, 75, 82)",Ab:min,1,F#:maj,Ab:min7,Bb:min7,Eb:min7
Eb:min,"(80, 78, 80, 78, 75, 73)",Bb:7,2,Ab:min7,Bb:7,Eb:min7,Ab:min7
Eb:min,"(75, 87, 78, 82)",B:maj,1,Eb:min7,B:maj7,C#:maj,F#:maj
Eb:min,"(78, 77, 75, 90, 89, 87, 85, 87, 85, 82, 80)",Eb:min,1,F#:maj,Eb:min7,Ab:min7,Bb:7
Eb:min,"(78, 75, 73, 75, 73, 70, 68)",Eb:min,1,Ab:min7,Bb:7,Eb:min7,Eb:min7
Eb:min,"(70, 63, 70)",F#:maj,1,Bb:7,Eb:min7,Eb:min7,Eb:min
Eb:min,"(68, 66, 68, 70, 73, 75)",Ab:min7,1,Eb:min7,Eb:min7,Eb:min,F#:maj
Eb:min,"(78, 75, 73, 75, 73, 63, 70)",Eb:min7,1,Eb:min,F#:maj,Ab:min7,Bb:7
Eb:min,"(70, 68, 63, 70)",Ab:min,1,F#:maj,Ab:min7,Bb:7,Eb:min7
Eb:min,"(68, 66, 68, 66, 63, 61)",Bb:7,1,Ab:min7,Bb:7,Eb:min7,Ab:min
Eb:min,"(63, 90, 89, 87, 85, 87, 85, 82, 80)",Eb:min7,1,Bb:7,Eb:min7,Ab:min,Bb:7
Eb:min,"(80, 80, 78, 80, 82, 85, 87)",Ab:min7,1,Ab:min,Bb:7,Eb:min7,F#:maj
Eb:min,"(89, 90, 89)",Bb:min7,1,Bb:7,Eb:min7,F#:maj,Ab:min7
Eb:min,"(80, 80, 78, 80, 78, 75, 73)",Bb:7,1,Ab:min7,Bb:min7,Eb:min7,Ab:min
Eb:min,"(75, 75, 82)",Eb:min,1,Bb:min7,Eb:min7,Ab:min,Bb:7
Eb:min,"(75, 82, 80, 78)",Eb:7,1,Eb:min,Ab:min7,Bb:7,Eb:min
Eb:min,"(70, 68, 70, 71)",Eb:7,1,None,None,None,None
Eb:min,"(70, 68, 70, 71)",Eb:7,1,Eb:7,Ab:min7,C#:sus4(b7),C#:maj6
Eb:min,"(70, 68, 70, 71)",Eb:7,1,F#:maj,C#:maj/3,Ab:min7,F#:maj
Eb:min,"(70, 68, 70, 71)",Eb:7,1,Eb:7,Ab:min,C#:sus4(b7),F#:7/5
Eb:min,"(66, 65, 66, 68, 70, 68)",C#:sus4(b7),1,None,None,Eb:7,Ab:min7
Eb:min,"(66, 65, 66, 68, 70, 68)",C#:sus4(b7),1,Ab:min7,F#:maj,Eb:7,Ab:min
Eb:min,"(66, 65, 70, 68, 66)","C#:sus4(b7,9)",1,C#:sus4(b7),C#:maj6,Eb:7,Ab:min9
Eb:min,"(66, 65, 70, 68, 66)",C#:sus4,1,C#:sus4(b7),F#:7/5,Eb:7,Ab:min7
Eb:min,"(63, 68, 68, 66)",Ab:min9,1,Eb:7,Ab:min9,"C#:sus4(b7,9)",Eb:7
Eb:min,"(63, 68, 68, 66)",Ab:min7,1,Eb:7,Ab:min7,C#:sus4,Eb:min7
Eb:min,"(66, 63, 63, 66, 70, 70)","C#:sus4(b7,9)",1,Ab:min9,"C#:sus4(b7,9)",Eb:7,Ab:min9
Eb:min,"(66, 63, 63, 66, 70, 70)",C#:sus4(b7),1,Ab:min7,C#:sus4,Eb:min7,Ab:min7
Eb:min,"(63, 68, 68)",Ab:min,1,Eb:7,Ab:min9,"C#:sus4(b7,9)",Eb:7
Eb:min,"(63, 68, 68)",Ab:min7,1,Eb:min7,Ab:min7,C#:sus4(b7),Eb:min7
Eb:min,"(63, 66, 70, 68, 66)","C#:sus4(b7,9)",1,Ab:min9,"C#:sus4(b7,9)",Eb:7,Ab:min
Eb:min,"(63, 66, 70, 68, 66)",C#:7,1,Ab:min7,C#:sus4(b7),Eb:min7,Ab:min7
Eb:min,"(70, 71, 73, 73)",Ab:min7,1,"C#:sus4(b7,9)",Eb:7,Ab:min,"C#:sus4(b7,9)"
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,Eb:7,Ab:min,"C#:sus4(b7,9)",Ab:min7
Eb:min,"(70, 71, 73, 73)",Ab:min7/4,1,Ab:min7,F#:maj7,Eb:min7,Ab:min7
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,F#:maj7,Eb:min7,Ab:min7,Ab:min7/4
Eb:min,"(70, 71, 73, 73)",C#:maj,1,C#:sus4(b7),Eb:min7,Ab:min7,C#:7
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,Eb:min7,Ab:min7,C#:7,C#:maj
Eb:min,"(70, 71, 73, 73)",C#:7,1,C#:maj,F#:maj7,Eb:7,Ab:min7
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,F#:maj7,Eb:7,Ab:min7,C#:7
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,Eb:7,Eb:min7,Ab:min7,C#:7
Eb:min,"(70, 71, 73, 73)",C#:sus4(b7),1,C#:7,F#:maj7,Eb:7,Ab:min7
Eb:min,"(70, 71, 73, 73)",F#:maj7,1,F#:maj7,Eb:7,Ab:min7,C#:sus4(b7)
Eb:min,"(75, 77, 73, 73)",Eb:min7,1,Ab:min,"C#:sus4(b7,9)",Ab:min7,F#:maj7
Eb:min,"(75, 77, 73, 73)",Eb:7,1,Ab:min7,C#:7,C#:maj,F#:maj7
Eb:min,"(75, 77, 73, 73)",Eb:min7,1,Eb:7,Ab:min7,C#:sus4(b7),F#:maj7
Eb:min,"(73, 71, 71, 70, 68, 71)",Ab:min7,1,"C#:sus4(b7,9)",Ab:min7,F#:maj7,Eb:min7
Eb:min,"(73, 71, 71, 70, 68, 71)",Ab:min7,1,C#:7,C#:maj,F#:maj7,Eb:7
Eb:min,"(73, 71, 71, 70, 68, 71)",Ab:min7,1,Ab:min7,C#:7,F#:maj7,Eb:7
Eb:min,"(77, 73, 73)",Eb:min7,1,Eb:min7,Ab:min7,Ab:min7/4,F#:maj7
Eb:min,"(77, 73, 73)",Eb:7,1,Eb:min7,Ab:min7,C#:7,F#:maj7
Eb:min,"(77, 78, 73, 71, 70, 70)",Ab:min7,1,Ab:min7,Ab:min7/4,F#:maj7,Eb:min7
Eb:min,"(77, 78, 73, 71, 70, 70)",Ab:min7,1,C#:7,F#:maj7,Eb:7,Eb:min7
Eb:min,"(77, 78, 73, 71, 70, 70)",Ab:min7,1,Ab:min7,C#:sus4(b7),F#:maj7,Eb:min7
Eb:min,"(70, 73, 68)",F#:maj,1,F#:maj7,Eb:min7,Ab:min7,C#:sus4
Eb:min,"(70, 73, 68)",F#:maj,1,F#:maj7,Eb:min7,Ab:min7,C#:sus4(b7)
Eb:min,"(70, 66)",C#:maj/3,1,Eb:min7,Ab:min7,C#:sus4,F#:maj
Eb:min,"(70, 66)",C#:maj/3,1,Eb:min7,Ab:min7,C#:sus4(b7),F#:maj
Eb:min,"(63, 70, 68)",Ab:min7,1,Ab:min7,C#:sus4,F#:maj,C#:maj/3
Eb:min,"(77, 73)",Eb:7,1,Eb:7,Ab:min7,C#:7,F#:maj7
Eb:min,"(77, 73)",C#:maj,1,Ab:min,B:maj,Eb:min7,Ab:min7
Eb:min,"(77, 73)",C#:maj,2,Ab:min7,C#:maj,F#:maj,Ab:min
Eb:min,"(77, 73)",C#:maj,1,Ab:min,B:maj,Eb:min,Ab:min
Eb:min,"(75, 68, 75, 73, 71, 73)",C#:7,1,F#:maj7,Eb:7,Eb:min7,Ab:min7
Eb:min,"(70, 70, 68, 70, 68, 63)",F#:maj,1,None,None,None,None
Eb:min,"(70, 70, 68, 70, 68, 63)",F#:maj,1,Bb:min,Eb:min,Ab:min,C#:maj
Eb:min,"(70, 70, 68, 70, 68, 63)",F#:maj,1,C#:maj,Bb:min,C#:maj/5,F#:maj
Eb:min,"(75, 75, 75, 78, 75, 73, 70)",B:maj,1,None,None,F#:maj,Eb:min
Eb:min,"(75, 75, 75, 78, 75, 73, 70)",B:maj,1,Ab:min,C#:maj,F#:maj,Eb:min
Eb:min,"(75, 75, 75, 78, 75, 73, 70)",B:maj,2,Ab:min,C#:maj,Eb:min,Bb:min
Eb:min,"(75, 75, 75, 78, 75, 73, 70)",B:maj,4,B:maj,C#:maj,Eb:min,Bb:min
Eb:min,"(75, 75, 75, 78, 75, 73, 70)",B:maj,1,C#:maj/5,F#:maj,F#:maj,Eb:min
Eb:min,"(75, 75, 75, 73, 75, 78, 75)",B:maj,3,F#:maj,Eb:min,B:maj,C#:maj
Eb:min,"(73, 70, 70, 68)",Bb:min,2,Eb:min,B:maj,C#:maj,B:maj
Eb:min,"(73, 70, 70, 68)",Bb:min7,1,Eb:min,B:maj,C#:maj,B:maj
Eb:min,"(66,)",Eb:min,2,B:maj,C#:maj,B:maj,Bb:min
Eb:min,"(66,)",Eb:min,1,B:maj,C#:maj,B:maj,Bb:min7
Eb:min,"(66,)",F#:maj,1,B:maj,C#:maj,Bb:min,C#:maj/5
Eb:min,"(66,)",F#:maj,1,Ab:min,Bb:min,B:maj,C#:maj
Eb:min,"(66,)",Bb:min,1,B:maj7,Bb:min/b3,Eb:min(9),B:maj7
Eb:min,"(66,)",Bb:min/b3,1,B:maj7,Bb:min,Eb:min(9),B:maj7
Eb:min,"(66,)",F#:maj,1,Eb:min,B:maj7,Bb:min7,Ab:min7
Eb:min,"(66,)",F#:maj,1,Bb:min7,Eb:min,Ab:min,C#:maj
Eb:min,"(66,)",F#:maj,1,Bb:min,Eb:min,Ab:min,C#:maj
Eb:min,"(66,)",F#:maj,2,Ab:min,C#:maj,Ab:min,C#:maj
Eb:min,"(66,)",Eb:min,1,F#:maj,Eb:min7,Ab:min7,Bb:min7
Eb:min,"(66,)",C#:maj6,1,Ab:min7,Bb:min7,Eb:min7,Eb:min
Eb:min,"(66,)",F#:min,1,B:maj7,Ab:min7,Bb:min7,Eb:min7
Eb:min,"(68, 68, 68, 70, 68, 66, 63)",Ab:min,1,C#:maj,B:maj,Bb:min,Eb:min
Eb:min,"(68, 68, 68, 70, 68, 66, 63)",C#:maj,1,B:maj,Bb:maj,Eb:min,F#:maj
Eb:min,"(68, 68, 68, 70, 68, 66, 63)",Ab:min7,1,Ab:maj,Bb:maj,B:maj7,Bb:min7
Eb:min,"(68, 68, 68, 70, 68, 66, 75)",Ab:min,1,C#:maj,B:maj,Bb:min7,Eb:min
Eb:min,"(68, 68, 68, 70, 68, 66, 75)",Ab:min,1,C#:maj,B:maj,Bb:min,Eb:min
Eb:min,"(78, 77, 75, 77, 75, 70)",Eb:min,1,Bb:min7,Eb:min,Ab:min,C#:maj
Eb:min,"(78, 77, 75, 77, 75, 70)",Eb:min,4,Ab:min,Bb:min,B:maj,C#:maj
Eb:min,"(78, 77, 75, 77, 75, 70)",Eb:min,1,Bb:min,Eb:min,Ab:min,C#:maj
Eb:min,"(68, 68, 68, 66, 68, 70)",Ab:min,6,Eb:min,Bb:min,B:maj,C#:maj
Eb:min,"(75, 73, 73, 70, 73, 75, 73)",Bb:min,3,Bb:min,B:maj,C#:maj,Ab:min
Eb:min,"(75, 75, 75, 75, 73, 73, 70)",B:maj,6,B:maj,C#:maj,Ab:min,Bb:min
Eb:min,"(75, 73, 73, 70, 75, 73)",Bb:min,3,Bb:min,B:maj,C#:maj,Ab:min
Eb:min,"(73, 70, 68, 70)",Bb:min,1,Ab:min,Bb:min,B:maj,C#:maj
Eb:min,"(73, 73, 70, 68, 70, 68, 63)",C#:maj,1,C#:maj,Ab:min,Bb:min,B:maj
Eb:min,"(61, 61, 70)",C#:maj6,1,None,None,None,None
Eb:min,"(68, 68, 65, 66)",D:maj,1,None,None,C#:maj6,Eb:min
Eb:min,"(68, 65, 68)",Eb:min,1,None,C#:maj6,Eb:min,D:maj
Eb:min,"(68, 65, 68)",Bb:maj/3,1,C:min7,C#:maj6,F#:maj,C#:maj
Eb:min,"(66, 66, 65, 63, 65, 66, 70, 66)",B:maj7,1,C#:maj6,Eb:min,D:maj,Eb:min
Eb:min,"(59, 58)",Eb:min(9),1,D:maj,Eb:min,B:maj7,Bb:min/b3
Eb:min,"(63, 65, 66, 68, 65)",B:maj7,1,Eb:min,B:maj7,Bb:min/b3,Eb:min(9)
Eb:min,"(63, 65, 66, 68, 65)",B:maj7,1,Eb:min7,B:maj7,Bb:min,Eb:min(9)
Eb:min,"(68, 70, 71, 71)",Bb:maj/3,1,Bb:min/b3,Eb:min(9),B:maj7,Bb:min
Eb:min,"(68, 70, 71, 71)",Bb:maj/3,1,Bb:min,Eb:min(9),B:maj7,Bb:min/b3
Eb:min,"(70, 66, 68)",Eb:min,1,Eb:min(9),B:maj7,Bb:min,Bb:maj/3
Eb:min,"(70, 66, 68)",Eb:min,1,Eb:min(9),B:maj7,Bb:min/b3,Bb:maj/3
Eb:min,"(70, 70, 70, 70)",B:maj7,1,B:maj7,Bb:min,Bb:maj/3,Eb:min
Eb:min,"(70, 70, 70, 70)",B:maj7,1,B:maj7,Bb:min/b3,Bb:maj/3,Eb:min
Eb:min,"(63, 66, 63, 66)",C:min7,1,Bb:min,Bb:maj/3,Eb:min,B:maj7
Eb:min,"(70, 65, 65, 58, 61)",C#:maj6,1,Bb:maj/3,Eb:min,B:maj7,C:min7
Eb:min,"(70, 68, 66, 68)",F#:maj,1,Eb:min,B:maj7,C:min7,C#:maj6
Eb:min,"(68, 65, 66)",C#:maj,1,B:maj7,C:min7,C#:maj6,F#:maj
Eb:min,"(66, 66, 66, 65)",Eb:min7,1,C#:maj6,F#:maj,C#:maj,Bb:maj/3
Eb:min,"(63, 65, 66, 70, 66)",B:maj7,1,F#:maj,C#:maj,Bb:maj/3,Eb:min7
Eb:min,"(61, 59)",Bb:min,1,C#:maj,Bb:maj/3,Eb:min7,B:maj7
Eb:min,"(58,)",Eb:min(9),1,Bb:maj/3,Eb:min7,B:maj7,Bb:min
Eb:min,"(58,)",F#:maj,1,C#:maj,Bb:min,Ab:min,B:maj
Eb:min,"(58,)",B:maj7,1,None,None,None,Eb:min
Eb:min,"(58,)",Eb:min7,1,C#:maj6,B:maj7,Ab:min7,Bb:min7
Eb:min,"(63, 66, 68, 66)",C#:maj6,1,Bb:min/b3,Bb:maj/3,Eb:min,B:maj7
Eb:min,"(65, 66, 61, 61, 73, 71, 70, 68, 70, 71, 70)",F#:maj,1,Bb:maj/3,Eb:min,B:maj7,C#:maj6
Eb:min,"(68, 71, 70, 66)",Eb:min7,1,Eb:min,B:maj7,C#:maj6,F#:maj
Eb:min,"(68, 71, 70, 66)",Eb:min,1,Ab:min,C#:maj,F#:maj,Ab:maj
Eb:min,"(68, 71, 70, 66)",Eb:min7,1,Ab:min7,F#:maj,C#:maj6,F#:maj
Eb:min,"(68, 71, 70, 66)",Eb:min7,1,Ab:min7,C#:7,F#:maj,C#:7
Eb:min,"(75, 73, 71, 73)",Eb:min,1,B:maj7,C#:maj6,F#:maj,Eb:min7
Eb:min,"(75, 73, 71, 73)",B:maj7,1,C#:maj,F#:maj,Ab:maj,Eb:min
Eb:min,"(75, 73, 71, 73)",B:maj7,1,F#:maj,C#:maj6,F#:maj,Eb:min7
Eb:min,"(66, 66, 73, 68, 66)",C#:maj/2,1,C#:maj6,F#:maj,Eb:min7,Eb:min
Eb:min,"(66, 66, 73, 68, 66)",Bb:min7,1,F#:maj,Ab:maj,Eb:min,B:maj7
Eb:min,"(66, 66, 73, 68, 66)",Bb:min7/4,1,C#:maj6,F#:maj,Eb:min7,B:maj7
Eb:min,"(63, 63, 65, 66, 70)",Ab:min,1,F#:maj,Eb:min7,Eb:min,C#:maj/2
Eb:min,"(63, 63, 65, 66, 70)",Ab:min7,1,F#:maj,Eb:min7,B:maj7,Bb:min7/4
Eb:min,"(61, 73, 71, 70, 68, 70)",F#:maj,1,Eb:min,C#:maj/2,Ab:min,C#:maj
Eb:min,"(71, 70)",Ab:maj,1,C#:maj/2,Ab:min,C#:maj,F#:maj
Eb:min,"(71, 70)",Ab:min,1,Eb:min,Bb:min7,B:maj,F#:maj
Eb:min,"(71, 70)",Ab:min7,1,Eb:min,Bb:min7,B:maj,F#:maj
Eb:min,"(71, 70)",Ab:min7,1,Bb:min7,F#:9,B:maj(9),F#:maj
Eb:min,"(71, 70)",Ab:min7,1,Bb:min,F#:maj,B:maj,F#:maj
Eb:min,"(71, 70)",Eb:9,1,Eb:min,"F#:sus4(b7,9)",B:maj(9),F#:maj(9)/3
Eb:min,"(71, 70)",Ab:min7,1,"F#:sus4(b7,9)",B:maj(9),F#:maj(9)/3,Eb:9
Eb:min,"(71, 70)",Eb:min7,1,Bb:min7,F#:maj,B:maj,F#:maj
Eb:min,"(71, 70)",Ab:min7,1,F#:maj,B:maj,F#:maj,Eb:min7
Eb:min,"(71, 70)",Eb:min7,1,Eb:min,B:maj7,B:maj9,F#:maj/3
Eb:min,"(66, 63, 65, 66, 68)",Ab:min7,1,Ab:maj,Eb:min,B:maj7,Bb:min7
Eb:min,"(61, 73, 71, 70, 68, 70, 71, 70)",F#:maj,1,Bb:min7,Ab:min7,F#:maj,C#:maj6
Eb:min,"(61, 73, 71, 70)",F#:maj,1,B:maj7,Bb:min7/4,Ab:min7,C#:7
Eb:min,"(68, 70, 71, 70)",C#:7,1,Bb:min7/4,Ab:min7,C#:7,F#:maj
Eb:min,"(75, 73, 71, 73, 66, 66, 73, 68, 66)",Eb:min,1,C#:7,F#:maj,C#:7,Eb:min7
Eb:min,"(66, 63, 65)",Ab:min7,1,F#:maj,C#:7,Eb:min7,Eb:min
Eb:min,"(66, 68)",C#:sus4,1,C#:7,Eb:min7,Eb:min,Ab:min7
Eb:min,"(66, 68)",C#:maj/3,2,Bb:min7,C#:maj,Ab:min7,C#:maj
Eb:min,"(66, 68)",C#:maj/3,1,C#:maj,B:maj,Bb:maj,Eb:min
Eb:min,"(66, 61, 61, 73)",F#:maj,1,Eb:min7,Eb:min,Ab:min7,C#:sus4
Eb:min,"(71, 70, 71, 70, 71)",B:maj7,1,Eb:min,Ab:min7,C#:sus4,F#:maj
Eb:min,"(65, 58, 58, 68, 70)",D:dim,1,C#:sus4,F#:maj,B:maj7,Bb:min
Eb:min,"(65, 63, 65)",C#:maj,1,Bb:min,D:dim,Eb:min,B:maj7
Eb:min,"(70, 70, 78, 77)",F#:maj,1,None,None,None,None
Eb:min,"(70, 70, 78, 77)",F#:maj7,1,F#:maj,Bb:7,Eb:min7,B:min
Eb:min,"(70, 70, 78, 77)",F#:maj7,1,F#:maj,Bb:7,Eb:min,B:min
Eb:min,"(70, 70, 78, 77)",F#:maj,1,F#:maj7,Bb:min7,Eb:min7,B:min
Eb:min,"(77, 75, 74, 75)",Bb:7,1,None,None,None,F#:maj
Eb:min,"(77, 75, 74, 75)",Bb:min7,1,Bb:7,Eb:min,B:min,F#:maj7
Eb:min,"(70, 71)",Eb:min7,1,None,None,F#:maj,Bb:7
Eb:min,"(70, 71)",Eb:min7,1,Eb:min,B:min,F#:maj7,Bb:min7
Eb:min,"(70, 71)",Ab:min7,1,Bb:min7,Eb:min7,F#:min,D:maj7
Eb:min,"(71, 73, 73, 70)",B:min,1,None,F#:maj,Bb:7,Eb:min7
Eb:min,"(71, 73, 73, 70)",B:min,1,B:min,F#:maj7,Bb:min7,Eb:min7
Eb:min,"(77, 80, 77, 75)",Bb:7,1,Bb:7,Eb:min7,B:min,F#:maj7
Eb:min,"(77, 80, 77, 75)",Bb:7,1,Bb:min7,Eb:min7,B:min,F#:maj
Eb:min,"(75, 82)",Eb:min7,1,Eb:min7,B:min,F#:maj7,Bb:7
Eb:min,"(75, 82)",Eb:min,1,Eb:min7,B:min,F#:maj,Bb:7
Eb:min,"(78, 74, 78)",B:minmaj7,1,B:min,F#:maj7,Bb:7,Eb:min7
Eb:min,"(78, 74, 78)",B:min,1,B:min,F#:maj,Bb:7,Eb:min
Eb:min,"(75, 75, 78, 80, 82, 80, 78, 75)",Ab:9,1,F#:maj7,Bb:7,Eb:min7,B:minmaj7
Eb:min,"(75, 75, 78, 80, 82, 80, 78, 75)",Ab:7,1,F#:maj,Bb:7,Eb:min,B:min
Eb:min,"(75, 78, 80, 82, 80, 78, 75)",B:maj(9),1,Bb:7,Eb:min7,B:minmaj7,Ab:9
Eb:min,"(75, 78, 80, 82, 80, 78, 75)",B:maj7,1,Bb:7,Eb:min,B:min,Ab:7
Eb:min,"(75, 78, 80, 82, 80, 78)",Ab:min7,1,Eb:min7,B:minmaj7,Ab:9,B:maj(9)
Eb:min,"(85, 83, 83, 78, 78)",B:min,1,B:minmaj7,Ab:9,B:maj(9),Ab:min7
Eb:min,"(85, 83, 83, 78, 78)",B:min,1,Ab:7,B:maj7,Ab:min7,Ab:min
Eb:min,"(78, 78, 78, 77, 78, 82)",F#:maj,1,Ab:9,B:maj(9),Ab:min7,B:min
Eb:min,"(78, 78, 78, 77, 78, 82)",F#:maj,5,F#:maj,Bb:7,Eb:min,B:min
Eb:min,"(78, 78, 78, 77, 78, 82)",F#:maj,1,B:maj7,Ab:min7,Ab:min,B:min
Eb:min,"(78, 78, 78, 77, 78, 82)",F#:maj,1,F#:maj,Bb:maj,Eb:min,B:min
Eb:min,"(78, 78, 78, 77, 78, 82)",F#:maj,1,Eb:min,Bb:maj,F#:maj,B:min
Eb:min,"(77, 70, 80, 77, 78)",Bb:7,1,B:maj(9),Ab:min7,B:min,F#:maj
Eb:min,"(77, 70, 80, 77, 78)",Bb:7,5,Bb:7,Eb:min,B:min,F#:maj
Eb:min,"(77, 70, 80, 77, 78)",Bb:maj,1,Ab:min7,Ab:min,B:min,F#:maj
Eb:min,"(77, 70, 80, 77, 78)",Bb:7,1,Bb:maj,Eb:min,B:min,F#:maj
Eb:min,"(77, 70, 80, 77, 78)",Bb:maj,1,Eb:min,B:maj,Eb:min/b7,Eb:min
Eb:min,"(77, 70, 80, 77, 78)",Bb:7,1,Bb:maj,F#:maj,B:min,F#:maj
Eb:min,"(75, 78)",Eb:min,1,Ab:min7,B:min,F#:maj,Bb:7
Eb:min,"(75, 78)",Eb:min,1,Ab:min,B:min,F#:maj,Bb:maj
Eb:min,"(75, 78)",Eb:min,3,Eb:min,B:min,F#:maj,Bb:7
Eb:min,"(75, 78)",F#:maj,1,B:maj,Eb:min/b7,Eb:min,Bb:maj
Eb:min,"(75, 78)",Eb:min,1,F#:maj,B:min,F#:maj,Bb:7
Eb:min,"(75, 78)",Ab:min7,1,Bb:min,Ab:min,B:maj,Eb:min7
Eb:min,"(75, 78)",Ab:min,2,Eb:min,Ab:min7,C#:maj,F#:maj
Eb:min,"(75, 78)",Ab:min,1,Bb:min,Ab:min,B:maj,Eb:min
Eb:min,"(81, 80, 78, 78, 78, 73, 80, 82)",B:min,3,B:min,F#:maj,Bb:7,Eb:min
Eb:min,"(81, 80, 78, 78, 78, 73, 80, 82)",B:min,1,B:min,F#:maj,Bb:maj,Eb:min
Eb:min,"(81, 80, 78, 78, 78, 73, 80, 82)",B:min,1,Eb:min/b7,Eb:min,Bb:maj,F#:maj
Eb:min,"(78, 85)",Eb:min,3,Eb:min,B:min,F#:maj,Bb:7
Eb:min,"(83, 78)",B:min,1,B:min,F#:maj,Bb:7,Eb:min
Eb:min,"(83, 78)",B:maj,1,B:min,F#:maj,Bb:7,Eb:min
Eb:min,"(82, 80, 78)",Ab:min,1,B:min,Ab:7,B:maj7,Ab:min7
